Buy In médio,Mediana de Buy In,Amplitude de Buy In,Lucro médio,Entradas,% de Reentradas,Média de participantes,% Bounty
65.72294908992764,25.0,3300000.0,192.37396619490224,118562,1.1504529275821933,16,65.28820364028947
83.1486821605281,27.0,3299999.95,291.91125634632533,77407,0.9650290025449895,16,100.0
31.785677495725373,20.0,1050.0,7.3880381428383535,38015,1.5414967775877944,16,0.0
